travelCode,userCode,name,place,days,price,total,date,price_normalized
9613,96,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2019-10-03,0.9999999999999999
9619,96,Hotel Bd,Natal (Rn),4,242.88,971.52,2019-11-14,0.7223607647547797
9621,96,Hotel Bd,Natal (Rn),3,242.88,728.64,2019-11-28,0.7223607647547797
9626,96,Hotel A,Florianopolis (Sc),2,313.02,626.04,2020-01-02,0.9999999999999999
9631,96,Hotel K,Salvador (Bh),3,263.41,790.23,2020-02-06,0.8036258559949333
9636,96,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-03-12,0.7223607647547797
9637,96,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-03-19,0.7411233820211377
9638,96,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-03-26,0.7411233820211377
9640,96,Hotel K,Salvador (Bh),1,263.41,263.41,2020-04-09,0.8036258559949333
9643,96,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2020-04-30,0.4180026125163283
9646,96,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-05-21,0.0
9647,96,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-05-28,0.5844515694889759
9650,96,Hotel Au,Recife (Pe),2,312.83,625.66,2020-06-18,0.9992479119661163
9651,96,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-06-25,0.7223607647547797
9660,96,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-08-27,0.7223607647547797
9662,96,Hotel Z,Aracaju (Se),2,208.04,416.08,2020-09-10,0.5844515694889759
9671,96,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2020-11-12,0.4180026125163283
9672,96,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-11-19,0.4180026125163283
9675,96,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-12-10,0.0
9688,96,Hotel A,Florianopolis (Sc),2,313.02,626.04,2021-03-11,0.9999999999999999
9690,96,Hotel Bp,Brasilia (Df),2,247.62,495.24,2021-03-25,0.7411233820211377
9693,96,Hotel Bd,Natal (Rn),2,242.88,485.76,2021-04-15,0.7223607647547797
9698,96,Hotel Bp,Brasilia (Df),4,247.62,990.48,2021-05-20,0.7411233820211377
9706,96,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2021-07-15,0.3115623639314412
9707,96,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2021-07-22,0.4180026125163283
9709,96,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-08-05,0.7411233820211377
9713,96,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-09-02,0.4180026125163283
9724,96,Hotel A,Florianopolis (Sc),3,313.02,939.06,2021-11-18,0.9999999999999999
9731,96,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2022-01-06,0.0
9733,97,Hotel Bd,Natal (Rn),3,242.88,728.64,2019-09-26,0.7223607647547797
9734,97,Hotel Bd,Natal (Rn),1,242.88,242.88,2019-10-03,0.7223607647547797
9737,97,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2019-10-24,0.3115623639314412
9738,97,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2019-10-31,0.0
9741,97,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2019-11-21,0.4180026125163283
9744,97,Hotel Bp,Brasilia (Df),2,247.62,495.24,2019-12-12,0.7411233820211377
9750,97,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-01-23,0.5844515694889759
9752,97,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-02-06,0.7223607647547797
9756,97,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-03-05,0.4180026125163283
9760,97,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-04-02,0.5844515694889759
9763,97,Hotel Bp,Brasilia (Df),1,247.62,247.62,2020-04-23,0.7411233820211377
9764,97,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-04-30,0.3115623639314412
9765,97,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-05-07,0.3115623639314412
9766,97,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-05-14,0.4180026125163283
9769,97,Hotel Au,Recife (Pe),2,312.83,625.66,2020-06-04,0.9992479119661163
9772,97,Hotel K,Salvador (Bh),1,263.41,263.41,2020-06-25,0.8036258559949333
9774,97,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2020-07-09,0.3115623639314412
9776,97,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-07-23,0.3115623639314412
9782,97,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-09-03,0.9999999999999999
9783,97,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-09-10,0.5844515694889759
9784,97,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-09-17,0.0
9785,97,Hotel A,Florianopolis (Sc),3,313.02,939.06,2020-09-24,0.9999999999999999
9786,97,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-10-01,0.0
9787,97,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-10-08,0.9999999999999999
9788,97,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-10-15,0.4180026125163283
9791,97,Hotel A,Florianopolis (Sc),3,313.02,939.06,2020-11-05,0.9999999999999999
9792,97,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-11-12,0.7223607647547797
9794,97,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-11-26,0.0
9795,97,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-12-03,0.5844515694889759
9798,97,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-12-24,0.9999999999999999
9801,97,Hotel Bd,Natal (Rn),4,242.88,971.52,2021-01-14,0.7223607647547797
9802,97,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-01-21,0.0
9803,97,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2021-01-28,0.3115623639314412
9807,97,Hotel Z,Aracaju (Se),1,208.04,208.04,2021-02-25,0.5844515694889759
9808,97,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2021-03-04,0.0
9812,97,Hotel Z,Aracaju (Se),4,208.04,832.16,2021-04-01,0.5844515694889759
9820,97,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-05-27,0.0
9822,97,Hotel A,Florianopolis (Sc),3,313.02,939.06,2021-06-10,0.9999999999999999
9825,97,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-07-01,0.4180026125163283
9829,98,Hotel A,Florianopolis (Sc),1,313.02,313.02,2019-09-26,0.9999999999999999
9831,98,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2019-10-10,0.4180026125163283
9837,98,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2019-11-21,0.0
9840,98,Hotel Au,Recife (Pe),2,312.83,625.66,2019-12-12,0.9992479119661163
9842,98,Hotel Z,Aracaju (Se),1,208.04,208.04,2019-12-26,0.5844515694889759
9850,98,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2020-02-20,0.4180026125163283
9859,98,Hotel K,Salvador (Bh),1,263.41,263.41,2020-04-23,0.8036258559949333
9860,99,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2019-09-26,0.0
9864,99,Hotel Au,Recife (Pe),2,312.83,625.66,2019-10-24,0.9992479119661163
9865,99,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2019-10-31,0.4180026125163283
9870,99,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2019-12-05,0.0
9876,99,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-01-16,0.7223607647547797
9878,99,Hotel Z,Aracaju (Se),2,208.04,416.08,2020-01-30,0.5844515694889759
9886,99,Hotel Au,Recife (Pe),2,312.83,625.66,2020-03-26,0.9992479119661163
9892,100,Hotel K,Salvador (Bh),3,263.41,790.23,2019-10-31,0.8036258559949333
9895,100,Hotel K,Salvador (Bh),2,263.41,526.82,2019-11-21,0.8036258559949333
9896,100,Hotel K,Salvador (Bh),3,263.41,790.23,2019-11-28,0.8036258559949333
9900,100,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2019-12-26,0.0
9901,100,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2020-01-02,0.4180026125163283
9904,100,Hotel K,Salvador (Bh),1,263.41,263.41,2020-01-23,0.8036258559949333
9914,100,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-04-02,0.5844515694889759
9919,100,Hotel K,Salvador (Bh),1,263.41,263.41,2020-05-07,0.8036258559949333
9920,100,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-05-14,0.5844515694889759
9926,100,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-06-25,0.7223607647547797
9934,100,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-08-20,0.4180026125163283
9936,100,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-09-03,0.7411233820211377
9939,100,Hotel Au,Recife (Pe),1,312.83,312.83,2020-09-24,0.9992479119661163
9940,100,Hotel A,Florianopolis (Sc),3,313.02,939.06,2020-10-01,0.9999999999999999
9942,100,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-10-15,0.7223607647547797
9947,100,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2020-11-19,0.3115623639314412
9949,100,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-12-03,0.9999999999999999
9950,100,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-12-10,0.5844515694889759
9954,100,Hotel Bd,Natal (Rn),4,242.88,971.52,2021-01-07,0.7223607647547797
9957,100,Hotel K,Salvador (Bh),1,263.41,263.41,2021-01-28,0.8036258559949333
9961,100,Hotel Bd,Natal (Rn),3,242.88,728.64,2021-02-25,0.7223607647547797
9969,100,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-04-22,0.4180026125163283
9971,100,Hotel Bd,Natal (Rn),2,242.88,485.76,2021-05-06,0.7223607647547797
9972,100,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-05-13,0.0
9975,100,Hotel Z,Aracaju (Se),1,208.04,208.04,2021-06-03,0.5844515694889759
9986,100,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-08-19,0.0
9993,100,Hotel K,Salvador (Bh),3,263.41,790.23,2021-10-07,0.8036258559949333
9994,100,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-10-14,0.4180026125163283
9999,100,Hotel A,Florianopolis (Sc),1,313.02,313.02,2021-11-18,0.9999999999999999
10001,100,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-12-02,0.7411233820211377
10003,100,Hotel A,Florianopolis (Sc),3,313.02,939.06,2021-12-16,0.9999999999999999
10005,100,Hotel A,Florianopolis (Sc),1,313.02,313.02,2021-12-30,0.9999999999999999
10012,100,Hotel Bp,Brasilia (Df),1,247.62,247.62,2022-02-17,0.7411233820211377
10016,100,Hotel A,Florianopolis (Sc),1,313.02,313.02,2022-03-17,0.9999999999999999
10018,100,Hotel Bp,Brasilia (Df),3,247.62,742.86,2022-03-31,0.7411233820211377
10025,100,Hotel Au,Recife (Pe),4,312.83,1251.32,2022-05-19,0.9992479119661163
10031,101,Hotel Bd,Natal (Rn),4,242.88,971.52,2019-10-03,0.7223607647547797
10033,101,Hotel K,Salvador (Bh),4,263.41,1053.64,2019-10-17,0.8036258559949333
10034,101,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2019-10-24,0.0
10036,101,Hotel K,Salvador (Bh),2,263.41,526.82,2019-11-07,0.8036258559949333
10043,101,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2019-12-26,0.4180026125163283
10045,101,Hotel K,Salvador (Bh),2,263.41,526.82,2020-01-09,0.8036258559949333
10046,101,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-01-16,0.7223607647547797
10050,101,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-02-13,0.3115623639314412
10052,101,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-02-27,0.3115623639314412
10056,101,Hotel Au,Recife (Pe),1,312.83,312.83,2020-03-26,0.9992479119661163
10058,101,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-04-09,0.4180026125163283
10063,101,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-05-14,0.3115623639314412
10067,101,Hotel K,Salvador (Bh),2,263.41,526.82,2020-06-11,0.8036258559949333
10068,101,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-06-18,0.4180026125163283
10072,101,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-07-16,0.8036258559949333
10073,101,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-07-23,0.3115623639314412
10076,101,Hotel A,Florianopolis (Sc),1,313.02,313.02,2020-08-13,0.9999999999999999
10079,101,Hotel Au,Recife (Pe),2,312.83,625.66,2020-09-03,0.9992479119661163
10084,102,Hotel Au,Recife (Pe),1,312.83,312.83,2019-10-24,0.9992479119661163
10091,102,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2019-12-12,0.4180026125163283
10094,102,Hotel Au,Recife (Pe),1,312.83,312.83,2020-01-02,0.9992479119661163
10096,102,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-01-16,0.7223607647547797
10098,102,Hotel K,Salvador (Bh),2,263.41,526.82,2020-01-30,0.8036258559949333
10107,102,Hotel Z,Aracaju (Se),2,208.04,416.08,2020-04-02,0.5844515694889759
10109,102,Hotel A,Florianopolis (Sc),2,313.02,626.04,2020-04-16,0.9999999999999999
10114,103,Hotel Bd,Natal (Rn),3,242.88,728.64,2019-10-24,0.7223607647547797
10115,103,Hotel K,Salvador (Bh),2,263.41,526.82,2019-10-31,0.8036258559949333
10118,103,Hotel Z,Aracaju (Se),3,208.04,624.12,2019-11-21,0.5844515694889759
10120,103,Hotel A,Florianopolis (Sc),1,313.02,313.02,2019-12-05,0.9999999999999999
10121,103,Hotel A,Florianopolis (Sc),2,313.02,626.04,2019-12-12,0.9999999999999999
10122,103,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2019-12-19,0.0
10127,103,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-01-23,0.7223607647547797
10132,103,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-02-27,0.5844515694889759
10134,103,Hotel K,Salvador (Bh),3,263.41,790.23,2020-03-12,0.8036258559949333
10137,103,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-04-02,0.9999999999999999
10140,103,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-04-23,0.4180026125163283
10147,103,Hotel K,Salvador (Bh),2,263.41,526.82,2020-06-11,0.8036258559949333
10152,103,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-07-16,0.5844515694889759
10156,103,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-08-13,0.9999999999999999
10159,103,Hotel K,Salvador (Bh),3,263.41,790.23,2020-09-03,0.8036258559949333
10161,103,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-09-17,0.0
10163,103,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-10-01,0.4180026125163283
10164,103,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-10-08,0.0
10165,103,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-10-15,0.7223607647547797
10170,103,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-11-19,0.0
10171,103,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-11-26,0.7223607647547797
10174,103,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2020-12-17,0.0
10175,103,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-12-24,0.0
10177,103,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-01-07,0.0
10179,103,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-01-21,0.4180026125163283
10180,103,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2021-01-28,0.3115623639314412
10181,104,Hotel Bp,Brasilia (Df),4,247.62,990.48,2019-09-26,0.7411233820211377
10185,104,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2019-10-24,0.4180026125163283
10189,104,Hotel Z,Aracaju (Se),1,208.04,208.04,2019-11-21,0.5844515694889759
10193,104,Hotel Au,Recife (Pe),1,312.83,312.83,2019-12-19,0.9992479119661163
10194,104,Hotel Bd,Natal (Rn),3,242.88,728.64,2019-12-26,0.7223607647547797
10198,104,Hotel Bp,Brasilia (Df),1,247.62,247.62,2020-01-23,0.7411233820211377
10202,104,Hotel K,Salvador (Bh),2,263.41,526.82,2020-02-20,0.8036258559949333
10205,104,Hotel Au,Recife (Pe),1,312.83,312.83,2020-03-12,0.9992479119661163
10206,104,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2020-03-19,0.4180026125163283
10207,104,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-03-26,0.3115623639314412
10208,104,Hotel Au,Recife (Pe),4,312.83,1251.32,2020-04-02,0.9992479119661163
10216,104,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-05-28,0.5844515694889759
10219,104,Hotel K,Salvador (Bh),1,263.41,263.41,2020-06-18,0.8036258559949333
10222,104,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-07-09,0.3115623639314412
10224,104,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-07-23,0.3115623639314412
10226,104,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-08-06,0.9999999999999999
10230,104,Hotel Au,Recife (Pe),3,312.83,938.49,2020-09-03,0.9992479119661163
10234,104,Hotel K,Salvador (Bh),3,263.41,790.23,2020-10-01,0.8036258559949333
10236,104,Hotel K,Salvador (Bh),1,263.41,263.41,2020-10-15,0.8036258559949333
10238,104,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-10-29,0.4180026125163283
10240,104,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-11-12,0.5844515694889759
10241,104,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-11-19,0.3115623639314412
10242,104,Hotel K,Salvador (Bh),1,263.41,263.41,2020-11-26,0.8036258559949333
10249,104,Hotel A,Florianopolis (Sc),2,313.02,626.04,2021-01-14,0.9999999999999999
10250,104,Hotel A,Florianopolis (Sc),3,313.02,939.06,2021-01-21,0.9999999999999999
10253,104,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2021-02-11,0.4180026125163283
10259,104,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2021-03-25,0.0
10261,104,Hotel Au,Recife (Pe),1,312.83,312.83,2021-04-08,0.9992479119661163
10266,104,Hotel Z,Aracaju (Se),1,208.04,208.04,2021-05-13,0.5844515694889759
10275,104,Hotel A,Florianopolis (Sc),2,313.02,626.04,2021-07-15,0.9999999999999999
10276,104,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-07-22,0.4180026125163283
10278,104,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-08-05,0.0
10280,104,Hotel Z,Aracaju (Se),3,208.04,624.12,2021-08-19,0.5844515694889759
10282,104,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2021-09-02,0.0
10283,104,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2021-09-09,0.0
10289,104,Hotel Bp,Brasilia (Df),4,247.62,990.48,2021-10-21,0.7411233820211377
10291,104,Hotel A,Florianopolis (Sc),2,313.02,626.04,2021-11-04,0.9999999999999999
10295,104,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2021-12-02,0.3115623639314412
10302,104,Hotel Z,Aracaju (Se),1,208.04,208.04,2022-01-20,0.5844515694889759
10304,104,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2022-02-03,0.3115623639314412
10306,104,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2022-02-17,0.0
10309,104,Hotel A,Florianopolis (Sc),1,313.02,313.02,2022-03-10,0.9999999999999999
10314,104,Hotel Bd,Natal (Rn),4,242.88,971.52,2022-04-14,0.7223607647547797
10321,104,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2022-06-02,0.4180026125163283
10327,105,Hotel Z,Aracaju (Se),2,208.04,416.08,2019-10-31,0.5844515694889759
10328,105,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2019-11-07,0.3115623639314412
10329,105,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2019-11-14,0.3115623639314412
10331,105,Hotel Bd,Natal (Rn),3,242.88,728.64,2019-11-28,0.7223607647547797
10333,105,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2019-12-12,0.3115623639314412
10335,105,Hotel Bp,Brasilia (Df),4,247.62,990.48,2019-12-26,0.7411233820211377
10337,105,Hotel K,Salvador (Bh),2,263.41,526.82,2020-01-09,0.8036258559949333
10338,105,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-01-16,0.7223607647547797
10341,105,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2020-02-06,0.0
10346,105,Hotel K,Salvador (Bh),1,263.41,263.41,2020-03-12,0.8036258559949333
10348,105,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-03-26,0.7411233820211377
10349,105,Hotel A,Florianopolis (Sc),1,313.02,313.02,2020-04-02,0.9999999999999999
10350,105,Hotel A,Florianopolis (Sc),2,313.02,626.04,2020-04-09,0.9999999999999999
10351,105,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-04-16,0.7411233820211377
10352,105,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-04-23,0.7223607647547797
10357,105,Hotel Au,Recife (Pe),1,312.83,312.83,2020-05-28,0.9992479119661163
10360,105,Hotel Au,Recife (Pe),3,312.83,938.49,2020-06-18,0.9992479119661163
10361,105,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-06-25,0.7223607647547797
10367,105,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-08-06,0.7223607647547797
10370,105,Hotel Bp,Brasilia (Df),1,247.62,247.62,2020-08-27,0.7411233820211377
10371,105,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-09-03,0.5844515694889759
10374,105,Hotel A,Florianopolis (Sc),3,313.02,939.06,2020-09-24,0.9999999999999999
10376,105,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-10-08,0.7223607647547797
10386,105,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-12-17,0.8036258559949333
10389,105,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2021-01-07,0.4180026125163283
10391,105,Hotel Z,Aracaju (Se),4,208.04,832.16,2021-01-21,0.5844515694889759
10392,105,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2021-01-28,0.4180026125163283
10398,105,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2021-03-11,0.3115623639314412
10403,105,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2021-04-15,0.3115623639314412
10408,105,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2021-05-20,0.3115623639314412
10409,105,Hotel Bp,Brasilia (Df),2,247.62,495.24,2021-05-27,0.7411233820211377
10411,105,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-06-10,0.7411233820211377
10412,105,Hotel Au,Recife (Pe),2,312.83,625.66,2021-06-17,0.9992479119661163
10413,105,Hotel K,Salvador (Bh),3,263.41,790.23,2021-06-24,0.8036258559949333
10417,105,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2021-07-22,0.0
10418,105,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2021-07-29,0.3115623639314412
10419,105,Hotel Au,Recife (Pe),1,312.83,312.83,2021-08-05,0.9992479119661163
10421,105,Hotel A,Florianopolis (Sc),1,313.02,313.02,2021-08-19,0.9999999999999999
10423,105,Hotel K,Salvador (Bh),4,263.41,1053.64,2021-09-02,0.8036258559949333
10429,105,Hotel Z,Aracaju (Se),3,208.04,624.12,2021-10-14,0.5844515694889759
10430,105,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2021-10-21,0.3115623639314412
10431,105,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2021-10-28,0.0
10435,105,Hotel Au,Recife (Pe),3,312.83,938.49,2021-11-25,0.9992479119661163
10437,105,Hotel K,Salvador (Bh),2,263.41,526.82,2021-12-09,0.8036258559949333
10440,105,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-12-30,0.4180026125163283
10442,105,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2022-01-13,0.0
10449,105,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2022-03-03,0.0
10452,105,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2022-03-24,0.3115623639314412
10454,105,Hotel Z,Aracaju (Se),2,208.04,416.08,2022-04-07,0.5844515694889759
10455,105,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2022-04-14,0.0
10456,105,Hotel Bp,Brasilia (Df),4,247.62,990.48,2022-04-21,0.7411233820211377
10457,105,Hotel K,Salvador (Bh),2,263.41,526.82,2022-04-28,0.8036258559949333
10462,105,Hotel Au,Recife (Pe),3,312.83,938.49,2022-06-02,0.9992479119661163
10463,105,Hotel K,Salvador (Bh),2,263.41,526.82,2022-06-09,0.8036258559949333
10469,105,Hotel Z,Aracaju (Se),3,208.04,624.12,2022-07-21,0.5844515694889759
10472,105,Hotel K,Salvador (Bh),1,263.41,263.41,2022-08-11,0.8036258559949333
10473,105,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2022-08-18,0.0
10474,105,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2022-08-25,0.4180026125163283
10477,105,Hotel A,Florianopolis (Sc),3,313.02,939.06,2022-09-15,0.9999999999999999
10478,105,Hotel A,Florianopolis (Sc),1,313.02,313.02,2022-09-22,0.9999999999999999
10483,105,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2022-10-27,0.0
10484,105,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2022-11-03,0.0
10486,105,Hotel Bd,Natal (Rn),3,242.88,728.64,2022-11-17,0.7223607647547797
10489,105,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2022-12-08,0.0
10490,105,Hotel K,Salvador (Bh),2,263.41,526.82,2022-12-15,0.8036258559949333
10497,105,Hotel Bd,Natal (Rn),1,242.88,242.88,2023-02-02,0.7223607647547797
10501,105,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2023-03-02,0.0
10503,105,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2023-03-16,0.3115623639314412
10506,106,Hotel A,Florianopolis (Sc),2,313.02,626.04,2019-10-03,0.9999999999999999
10507,106,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2019-10-10,0.3115623639314412
10509,106,Hotel Bd,Natal (Rn),1,242.88,242.88,2019-10-24,0.7223607647547797
10510,106,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2019-10-31,0.3115623639314412
10511,106,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2019-11-07,0.4180026125163283
10515,106,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2019-12-05,0.4180026125163283
10519,106,Hotel A,Florianopolis (Sc),1,313.02,313.02,2020-01-02,0.9999999999999999
10522,106,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2020-01-23,0.4180026125163283
10527,106,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-02-27,0.7411233820211377
10529,106,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-03-12,0.5844515694889759
